timestamp,heart_rate
53,21:44
53,21:46
53,21:48
53,21:50
52,21:52
53,21:54
54,21:56
51,21:58
52,22:00
51,22:02
50,22:04
49,22:06
52,22:08
52,22:10
52,22:12
53,22:14
52,22:16
52,22:18
52,22:20
52,22:22
52,22:24
52,22:26
53,22:28
53,22:30
64,22:32
55,22:34
53,22:36
52,22:38
52,22:40
54,22:42
55,22:44
55,22:46
55,22:48
55,22:50
54,22:52
54,22:54
56,22:56
52,22:58
53,23:00
53,23:02
53,23:04
56,23:06
57,23:08
53,23:10
51,23:12
54,23:14
53,23:16
54,23:18
54,23:20
53,23:22
55,23:24
57,23:26
58,23:28
51,23:30
52,23:32
53,23:34
54,23:36
53,23:38
52,23:40
52,23:42
50,23:44
51,23:46
50,23:48
52,23:50
50,23:52
54,23:54
60,23:56
70,23:58
52,00:00
52,00:02
51,00:04
50,00:06
50,00:08
51,00:10
52,00:12
53,00:14
51,00:16
53,00:18
54,00:20
53,00:22
52,00:24
53,00:26
52,00:28
52,00:30
51,00:32
51,00:34
51,00:36
51,00:38
52,00:40
54,00:42
54,00:44
50,00:46
51,00:48
52,00:50
52,00:52
52,00:54
50,00:56
50,00:58
48,01:00
50,01:02
54,01:04
48,01:06
49,01:08
48,01:10
49,01:12
50,01:14
50,01:16
50,01:18
51,01:20
59,01:22
49,01:24
50,01:26
50,01:28
50,01:30
50,01:32
51,01:34
51,01:36
50,01:38
52,01:40
51,01:42
53,01:44
52,01:46
50,01:48
49,01:50
50,01:52
50,01:54
49,01:56
51,01:58
50,02:00
50,02:02
50,02:04
51,02:06
50,02:08
50,02:10
52,02:12
50,02:14
47,02:16
46,02:18
46,02:20
46,02:22
46,02:24
52,02:26
51,02:28
49,02:30
47,02:32
47,02:34
46,02:36
46,02:38
47,02:40
48,02:42
48,02:44
48,02:46
48,02:48
50,02:50
50,02:52
52,02:54
45,02:56
44,02:58
45,03:00
45,03:02
45,03:04
46,03:06
45,03:08
45,03:10
46,03:12
45,03:14
46,03:16
48,03:18
46,03:20
45,03:22
46,03:24
48,03:26
49,03:28
49,03:30
48,03:32
49,03:34
54,03:36
55,03:38
55,03:40
55,03:42
55,03:44
49,03:46
47,03:48
47,03:50
47,03:52
47,03:54
48,03:56
48,03:58
46,04:00
46,04:02
48,04:04
49,04:06
51,04:08
54,04:10
54,04:12
54,04:14
48,04:16
49,04:18
55,04:20
45,04:22
45,04:24
46,04:26
53,04:28
44,04:30
46,04:32
46,04:34
46,04:36
46,04:38
46,04:40
46,04:42
46,04:44
47,04:46
47,04:48
46,04:50
47,04:52
47,04:54
47,04:56
47,04:58
48,05:00
49,05:02
50,05:04
50,05:06
55,05:08
44,05:10
44,05:12
45,05:14
44,05:16
47,05:18
46,05:20
47,05:22
60,05:24
48,05:26
46,05:28
50,05:30
51,05:32
45,05:34
45,05:36
44,05:38
45,05:40
47,05:42
45,05:44
44,05:46
44,05:48
44,05:50
44,05:52
45,05:54
47,05:56
42,05:58
44,06:00
42,06:02
44,06:04
44,06:06
48,06:08
45,06:10
44,06:12
44,06:14
45,06:16
46,06:18
46,06:20
44,06:22
52,06:24
46,06:26
45,06:28
43,06:30
54,06:32
47,06:34
44,06:36
44,06:38
47,06:40
47,06:42
44,06:44
45,06:46
45,06:48
46,06:50
47,06:52
44,06:54
47,06:56
50,06:58
48,07:00
48,07:02
46,07:04
45,07:06
44,07:08
45,07:10
44,07:12
45,07:14
46,07:16
45,07:18
