timestamp,heart_rate
00:00,
00:02,
00:04,
00:06,
00:08,
00:10,
00:12,
00:14,
00:16,
00:18,
00:20,
00:22,
00:24,
00:26,
00:28,
00:30,
00:32,
00:34,84.0
00:36,93.0
00:38,90.0
00:40,84.0
00:42,73.0
00:44,56.0
00:46,54.0
00:48,57.0
00:50,57.0
00:52,57.0
00:54,58.0
00:56,57.0
00:58,57.0
01:00,63.0
01:02,70.0
01:04,68.0
01:06,61.0
01:08,55.0
01:10,55.0
01:12,55.0
01:14,53.0
01:16,52.0
01:18,52.0
01:20,53.0
01:22,54.0
01:24,54.0
01:26,55.0
01:28,53.0
01:30,55.0
01:32,55.0
01:34,55.0
01:36,55.0
01:38,55.0
01:40,56.0
01:42,56.0
01:44,56.0
01:46,56.0
01:48,56.0
01:50,55.0
01:52,55.0
01:54,56.0
01:56,71.0
01:58,53.0
02:00,51.0
02:02,51.0
02:04,51.0
02:06,51.0
02:08,50.0
02:10,49.0
02:12,51.0
02:14,50.0
02:16,50.0
02:18,50.0
02:20,49.0
02:22,50.0
02:24,49.0
02:26,49.0
02:28,54.0
02:30,48.0
02:32,49.0
02:34,50.0
02:36,51.0
02:38,48.0
02:40,48.0
02:42,48.0
02:44,47.0
02:46,46.0
02:48,47.0
02:50,47.0
02:52,47.0
02:54,48.0
02:56,47.0
02:58,48.0
03:00,47.0
03:02,49.0
03:04,60.0
03:06,49.0
03:08,49.0
03:10,49.0
03:12,48.0
03:14,48.0
03:16,49.0
03:18,48.0
03:20,49.0
03:22,49.0
03:24,49.0
03:26,49.0
03:28,49.0
03:30,49.0
03:32,49.0
03:34,49.0
03:36,49.0
03:38,49.0
03:40,48.0
03:42,48.0
03:44,48.0
03:46,48.0
03:48,48.0
03:50,50.0
03:52,53.0
03:54,54.0
03:56,48.0
03:58,48.0
04:00,47.0
04:02,48.0
04:04,50.0
04:06,51.0
04:08,49.0
04:10,50.0
04:12,49.0
04:14,49.0
04:16,48.0
04:18,49.0
04:20,52.0
04:22,48.0
04:24,49.0
04:26,48.0
04:28,49.0
04:30,49.0
04:32,45.0
04:34,51.0
04:36,42.0
04:38,42.0
04:40,43.0
04:42,42.0
04:44,42.0
04:46,43.0
04:48,44.0
04:50,43.0
04:52,49.0
04:54,47.0
04:56,44.0
04:58,46.0
05:00,46.0
05:02,45.0
05:04,45.0
05:06,45.0
05:08,44.0
05:10,42.0
05:12,43.0
05:14,42.0
05:16,43.0
05:18,45.0
05:20,43.0
05:22,44.0
05:24,44.0
05:26,47.0
05:28,46.0
05:30,49.0
05:32,46.0
05:34,46.0
05:36,47.0
05:38,46.0
05:40,46.0
05:42,45.0
05:44,50.0
05:46,45.0
05:48,44.0
05:50,45.0
05:52,43.0
05:54,43.0
05:56,44.0
05:58,46.0
06:00,43.0
06:02,46.0
06:04,44.0
06:06,45.0
06:08,44.0
06:10,44.0
06:12,44.0
06:14,44.0
06:16,45.0
06:18,45.0
06:20,44.0
06:22,45.0
06:24,44.0
06:26,45.0
06:28,53.0
06:30,52.0
06:32,46.0
06:34,48.0
06:36,45.0
06:38,45.0
06:40,43.0
06:42,44.0
06:44,43.0
06:46,43.0
06:48,44.0
06:50,43.0
06:52,44.0
06:54,47.0
06:56,53.0
06:58,47.0
07:00,44.0
07:02,45.0
07:04,47.0
07:06,45.0
07:08,49.0
07:10,46.0
07:12,47.0
07:14,47.0
07:16,48.0
07:18,47.0
07:20,49.0
07:22,45.0
07:24,43.0
07:26,44.0
07:28,44.0
07:30,45.0
07:32,46.0
07:34,45.0
07:36,46.0
07:38,51.0
07:40,47.0
07:42,47.0
07:44,47.0
07:46,48.0
07:48,47.0
07:50,48.0
07:52,47.0
07:54,47.0
07:56,48.0
07:58,49.0
08:00,50.0
08:02,55.0
08:04,47.0
08:06,47.0
08:08,46.0
08:10,50.0
08:12,49.0
08:14,52.0
08:16,50.0
08:18,49.0
08:20,48.0
08:22,48.0
08:24,49.0
08:26,49.0
08:28,49.0
08:30,51.0
08:32,48.0
08:34,50.0
08:36,49.0
08:38,48.0
08:40,48.0
08:42,49.0
08:44,49.0
08:46,49.0
08:48,60.0
08:50,57.0
08:52,55.0
08:54,52.0
08:56,54.0
08:58,50.0
09:00,57.0
09:02,53.0
09:04,62.0
09:06,56.0
09:08,71.0
09:10,75.0
09:12,65.0
09:14,68.0
09:16,59.0
09:18,64.0
09:20,66.0
09:22,64.0
09:24,84.0
09:26,78.0
09:28,63.0
09:30,69.0
09:32,70.0
09:34,74.0
09:36,70.0
09:38,79.0
09:40,73.0
09:42,74.0
09:44,78.0
09:46,77.0
09:48,78.0
09:50,85.0
09:52,90.0
09:54,90.0
09:56,82.0
09:58,80.0
10:00,79.0
10:02,83.0
10:04,83.0
10:06,81.0
10:08,74.0
10:10,73.0
10:12,66.0
10:14,65.0
10:16,64.0
10:18,65.0
10:20,64.0
10:22,66.0
10:24,62.0
10:26,65.0
10:28,71.0
10:30,65.0
10:32,64.0
10:34,68.0
10:36,60.0
10:38,61.0
10:40,62.0
10:42,60.0
10:44,58.0
10:46,60.0
10:48,62.0
10:50,66.0
10:52,62.0
10:54,62.0
10:56,61.0
10:58,62.0
11:00,61.0
11:02,60.0
11:04,64.0
11:06,58.0
11:08,59.0
11:10,63.0
11:12,70.0
11:14,59.0
11:16,66.0
11:18,60.0
11:20,61.0
11:22,62.0
