timestamp,heart_rate
00:00,52.0
00:02,52.0
00:04,54.0
00:06,53.0
00:08,54.0
00:10,57.0
00:12,53.0
00:14,48.0
00:16,48.0
00:18,47.0
00:20,47.0
00:22,48.0
00:24,55.0
00:26,47.0
00:28,47.0
00:30,48.0
00:32,48.0
00:34,48.0
00:36,48.0
00:38,47.0
00:40,48.0
00:42,49.0
00:44,48.0
00:46,48.0
00:48,48.0
00:50,67.0
00:52,50.0
00:54,48.0
00:56,48.0
00:58,48.0
01:00,48.0
01:02,49.0
01:04,49.0
01:06,49.0
01:08,49.0
01:10,49.0
01:12,49.0
01:14,48.0
01:16,54.0
01:18,46.0
01:20,59.0
01:22,46.0
01:24,46.0
01:26,47.0
01:28,48.0
01:30,48.0
01:32,47.0
01:34,49.0
01:36,49.0
01:38,53.0
01:40,44.0
01:42,44.0
01:44,47.0
01:46,47.0
01:48,47.0
01:50,49.0
01:52,47.0
01:54,49.0
01:56,49.0
01:58,48.0
02:00,48.0
02:02,50.0
02:04,47.0
02:06,48.0
02:08,46.0
02:10,46.0
02:12,44.0
02:14,45.0
02:16,46.0
02:18,47.0
02:20,47.0
02:22,47.0
02:24,46.0
02:26,46.0
02:28,47.0
02:30,48.0
02:32,47.0
02:34,46.0
02:36,47.0
02:38,47.0
02:40,48.0
02:42,47.0
02:44,50.0
02:46,66.0
02:48,45.0
02:50,49.0
02:52,45.0
02:54,43.0
02:56,44.0
02:58,45.0
03:00,45.0
03:02,45.0
03:04,45.0
03:06,48.0
03:08,48.0
03:10,43.0
03:12,43.0
03:14,43.0
03:16,43.0
03:18,44.0
03:20,43.0
03:22,45.0
03:24,53.0
03:26,46.0
03:28,44.0
03:30,47.0
03:32,46.0
03:34,47.0
03:36,45.0
03:38,47.0
03:40,47.0
03:42,47.0
03:44,55.0
03:46,43.0
03:48,44.0
03:50,45.0
03:52,44.0
03:54,45.0
03:56,45.0
03:58,46.0
04:00,44.0
04:02,45.0
04:04,45.0
04:06,47.0
04:08,47.0
04:10,45.0
04:12,46.0
04:14,47.0
04:16,46.0
04:18,46.0
04:20,50.0
04:22,54.0
04:24,46.0
04:26,46.0
04:28,47.0
04:30,45.0
04:32,47.0
04:34,60.0
04:36,46.0
04:38,43.0
04:40,50.0
04:42,42.0
04:44,48.0
04:46,44.0
04:48,45.0
04:50,44.0
04:52,45.0
04:54,53.0
04:56,47.0
04:58,47.0
05:00,44.0
05:02,49.0
05:04,43.0
05:06,46.0
05:08,46.0
05:10,54.0
05:12,54.0
05:14,50.0
05:16,50.0
05:18,49.0
05:20,48.0
05:22,48.0
05:24,48.0
05:26,48.0
05:28,48.0
05:30,48.0
05:32,47.0
05:34,47.0
05:36,49.0
05:38,50.0
05:40,48.0
05:42,48.0
05:44,48.0
05:46,50.0
05:48,52.0
05:50,49.0
05:52,47.0
05:54,49.0
05:56,48.0
05:58,49.0
06:00,54.0
06:02,46.0
06:04,47.0
06:06,46.0
06:08,46.0
06:10,47.0
06:12,47.0
06:14,57.0
06:16,47.0
06:18,48.0
06:20,61.0
06:22,57.0
06:24,48.0
06:26,50.0
06:28,46.0
06:30,60.0
06:32,70.0
06:34,63.0
06:36,50.0
06:38,53.0
06:40,56.0
06:42,52.0
06:44,50.0
06:46,57.0
06:48,55.0
06:50,48.0
06:52,55.0
06:54,53.0
06:56,47.0
06:58,49.0
07:00,50.0
07:02,48.0
07:04,50.0
07:06,46.0
07:08,50.0
07:10,50.0
07:12,50.0
07:14,51.0
07:16,52.0
07:18,55.0
07:20,52.0
07:22,49.0
07:24,53.0
07:26,52.0
07:28,50.0
07:30,51.0
07:32,53.0
07:34,50.0
07:36,59.0
07:38,76.0
07:40,73.0
07:42,67.0
07:44,59.0
07:46,62.0
07:48,67.0
07:50,60.0
07:52,60.0
07:54,66.0
07:56,62.0
07:58,57.0
08:00,52.0
08:02,62.0
08:04,59.0
08:06,56.0
08:08,55.0
08:10,57.0
08:12,62.0
08:14,61.0
08:16,62.0
08:18,60.0
08:20,59.0
08:22,61.0
08:24,59.0
08:26,62.0
08:28,59.0
08:30,62.0
08:32,61.0
08:34,55.0
08:36,61.0
08:38,61.0
08:40,66.0
08:42,58.0
08:44,58.0
08:46,60.0
08:48,63.0
08:50,64.0
08:52,66.0
08:54,65.0
08:56,64.0
08:58,59.0
09:00,62.0
09:02,61.0
09:04,60.0
09:06,60.0
09:08,60.0
09:10,60.0
09:12,58.0
09:14,59.0
09:16,57.0
09:18,62.0
09:20,63.0
09:22,60.0
09:24,59.0
09:26,58.0
09:28,55.0
09:30,59.0
09:32,60.0
09:34,57.0
09:36,54.0
09:38,54.0
09:40,59.0
09:42,67.0
09:44,63.0
09:46,60.0
09:48,61.0
09:50,57.0
09:52,56.0
09:54,56.0
09:56,59.0
09:58,56.0
10:00,55.0
10:02,58.0
10:04,56.0
10:06,56.0
10:08,58.0
10:10,61.0
10:12,61.0
10:14,60.0
10:16,57.0
10:18,58.0
10:20,66.0
10:22,63.0
10:24,74.0
10:26,75.0
10:28,61.0
10:30,63.0
10:32,60.0
10:34,55.0
10:36,55.0
10:38,54.0
10:40,57.0
10:42,50.0
