timestamp,heart_rate
00:00,69
00:02,70
00:04,67
00:06,70
00:08,67
00:10,65
00:12,69
00:14,65
00:16,69
00:18,71
00:20,68
00:22,64
00:24,74
00:26,69
00:28,67
00:30,70
00:32,67
00:34,68
00:36,68
00:38,66
00:40,74
00:42,58
00:44,56
00:46,56
00:48,58
00:50,63
00:52,56
00:54,56
00:56,59
00:58,58
01:00,57
01:02,59
01:04,66
01:06,61
01:08,59
01:10,55
01:12,66
01:14,63
01:16,74
01:18,75
01:20,67
01:22,50
01:24,47
01:26,48
01:28,50
01:30,50
01:32,51
01:34,56
01:36,68
01:38,55
01:40,51
01:42,50
01:44,49
01:46,50
01:48,49
01:50,50
01:52,49
01:54,47
01:56,48
01:58,48
02:00,48
02:02,49
02:04,49
02:06,49
02:08,49
02:10,49
02:12,49
02:14,49
02:16,56
02:18,54
02:20,55
02:22,51
02:24,50
02:26,50
02:28,50
02:30,50
02:32,50
02:34,49
02:36,51
02:38,50
02:40,50
02:42,50
02:44,53
02:46,60
02:48,47
02:50,47
02:52,49
02:54,56
02:56,49
02:58,50
03:00,49
03:02,48
03:04,50
03:06,52
03:08,49
03:10,61
03:12,49
03:14,50
03:16,50
03:18,50
03:20,50
03:22,51
03:24,49
03:26,51
03:28,50
03:30,51
03:32,51
03:34,54
03:36,59
03:38,52
03:40,47
03:42,48
03:44,48
03:46,48
03:48,48
03:50,54
03:52,48
03:54,50
03:56,49
03:58,48
04:00,48
04:02,48
04:04,47
04:06,48
04:08,49
04:10,48
04:12,48
04:14,49
04:16,53
04:18,54
04:20,54
04:22,54
04:24,54
04:26,54
04:28,54
04:30,54
04:32,54
04:34,54
04:36,54
04:38,54
04:40,54
04:42,54
04:44,54
04:46,54
04:48,54
04:50,54
04:52,54
04:54,53
04:56,48
04:58,46
05:00,46
05:02,46
05:04,48
05:06,47
05:08,48
05:10,47
05:12,46
05:14,49
05:16,46
05:18,45
05:20,44
05:22,46
05:24,48
05:26,45
05:28,45
05:30,45
05:32,49
05:34,44
05:36,46
05:38,46
05:40,46
05:42,46
05:44,45
05:46,46
05:48,46
05:50,46
05:52,54
05:54,57
05:56,45
05:58,50
06:00,44
06:02,45
06:04,47
06:06,59
06:08,46
06:10,49
06:12,46
06:14,44
06:16,52
06:18,46
06:20,44
06:22,46
06:24,46
06:26,51
06:28,46
06:30,46
06:32,46
06:34,53
06:36,51
06:38,49
06:40,45
06:42,45
06:44,46
06:46,45
06:48,45
06:50,44
06:52,45
06:54,44
06:56,45
06:58,45
07:00,44
07:02,48
07:04,46
07:06,48
07:08,47
07:10,46
07:12,45
07:14,45
07:16,45
07:18,45
07:20,45
07:22,45
07:24,47
07:26,50
07:28,49
07:30,49
07:32,52
07:34,53
07:36,50
07:38,52
07:40,47
07:42,46
07:44,48
07:46,50
07:48,46
07:50,48
07:52,48
07:54,44
07:56,46
07:58,56
08:00,49
08:02,49
08:04,53
08:06,46
08:08,46
08:10,47
08:12,47
08:14,50
08:16,58
08:18,60
08:20,50
08:22,52
08:24,56
08:26,82
08:28,75
08:30,89
08:32,83
08:34,71
08:36,73
08:38,68
08:40,62
08:42,75
08:44,67
08:46,58
08:48,66
08:50,62
08:52,57
08:54,61
08:56,65
08:58,61
09:00,65
09:02,70
09:04,65
09:06,65
09:08,76
09:10,67
09:12,61
09:14,63
09:16,65
09:18,65
09:20,87
09:22,60
09:24,63
09:26,63
09:28,73
09:30,69
09:32,62
09:34,64
09:36,67
09:38,57
09:40,59
09:42,58
09:44,63
09:46,60
09:48,65
09:50,59
09:52,57
09:54,64
09:56,55
09:58,59
10:00,60
10:02,60
10:04,60
10:06,60
10:08,55
10:10,57
10:12,63
10:14,60
10:16,58
10:18,59
10:20,63
10:22,60
10:24,59
10:26,57
10:28,61
10:30,57
10:32,54
10:34,59
10:36,57
10:38,59
10:40,57
10:42,61
10:44,62
10:46,58
10:48,61
10:50,55
10:52,56
10:54,57
10:56,57
10:58,57
11:00,64
11:02,60
11:04,53
11:06,53
11:08,52
11:10,56
11:12,63
11:14,60
11:16,64
11:18,51
11:20,55
11:22,49
11:24,56
11:26,65
11:28,60
11:30,55
11:32,55
11:34,57
11:36,56
11:38,58
11:40,63
11:42,65
11:44,63
11:46,61
11:48,57
11:50,59
11:52,54
11:54,52
11:56,57
11:58,58
12:00,59
12:02,54
12:04,58
12:06,65
12:08,56
12:10,66
12:12,52
12:14,53
12:16,57
12:18,52
12:20,52
12:22,51
12:24,54
12:26,50
12:28,51
12:30,50
12:32,50
12:34,51
12:36,51
12:38,70
12:40,68
12:42,66
12:44,73
12:46,70
12:48,68
12:50,57
12:52,60
12:54,54
12:56,56
12:58,54
13:00,52
13:02,44
13:04,56
13:06,71
13:08,58
13:10,64
13:12,54
13:14,56
13:16,64
13:18,62
13:20,62
13:22,71
13:24,72
13:26,71
13:28,73
13:30,82
13:32,78
13:34,84
13:36,85
13:38,75
13:40,82
13:42,87
13:44,76
13:46,78
13:48,74
13:50,70
13:52,65
13:54,59
13:56,60
13:58,66
14:00,63
14:02,61
14:04,60
14:06,59
14:08,60
14:10,59
14:12,57
14:14,55
14:16,53
14:18,53
14:20,58
14:22,57
14:24,57
14:26,55
14:28,57
14:30,55
14:32,56
14:34,56
14:36,57
14:38,56
14:40,56
14:42,56
14:44,55
14:46,56
14:48,57
14:50,63
14:52,65
14:54,74
14:56,75
14:58,69
15:00,71
15:02,73
15:04,64
15:06,67
15:08,69
15:10,69
15:12,67
15:14,67
15:16,67
15:18,69
15:20,68
15:22,67
15:24,65
15:26,64
15:28,65
15:30,65
15:32,66
15:34,65
15:36,63
15:38,67
15:40,64
15:42,64
15:44,66
15:46,63
15:48,65
15:50,64
15:52,68
15:54,63
15:56,63
15:58,63
16:00,64
16:02,63
16:04,63
16:06,61
16:08,65
16:10,64
16:12,63
16:14,63
16:16,66
16:18,61
16:20,64
16:22,60
16:24,59
16:26,61
16:28,59
16:30,60
16:32,60
16:34,56
16:36,59
16:38,59
16:40,56
16:42,58
16:44,58
16:46,57
16:48,59
16:50,61
16:52,57
16:54,57
16:56,58
16:58,62
17:00,76
17:02,63
17:04,62
17:06,67
17:08,72
17:10,74
17:12,74
17:14,79
