timestamp,heart_rate
00:00,61.0
00:02,64.0
00:04,70.0
00:06,66.0
00:08,70.0
00:10,66.0
00:12,70.0
00:14,72.0
00:16,67.0
00:18,66.0
00:20,58.0
00:22,59.0
00:24,62.0
00:26,55.0
00:28,40.0
00:30,70.0
00:32,69.0
00:34,78.0
00:36,79.0
00:38,70.0
00:40,70.0
00:42,77.0
00:44,73.0
00:46,70.0
00:48,70.0
00:50,70.0
00:52,77.0
00:54,59.0
00:56,65.0
00:58,103.0
01:00,104.0
01:02,98.0
01:04,104.0
01:06,92.0
01:08,85.33333333333333
01:10,78.66666666666667
01:12,72.0
01:14,69.0
01:16,66.0
01:18,72.0
01:20,88.0
01:22,86.0
01:24,79.0
01:26,83.0
01:28,85.0
01:30,76.0
01:32,74.0
01:34,72.0
01:36,71.0
01:38,72.0
01:40,69.0
01:42,69.0
01:44,81.0
01:46,63.0
01:48,57.0
01:50,56.0
01:52,64.0
01:54,66.0
01:56,63.0
01:58,62.0
02:00,59.0
02:02,59.0
02:04,60.0
02:06,61.0
02:08,59.0
02:10,58.0
02:12,57.0
02:14,59.0
02:16,59.0
02:18,59.0
02:20,59.0
02:22,59.0
02:24,59.0
02:26,60.0
02:28,60.0
02:30,59.0
02:32,59.0
02:34,60.0
02:36,60.0
02:38,60.0
02:40,58.0
02:42,58.0
02:44,59.0
02:46,59.0
02:48,59.0
02:50,59.0
02:52,59.0
02:54,59.0
02:56,60.0
02:58,74.0
03:00,61.0
03:02,55.0
03:04,55.0
03:06,55.0
03:08,55.0
03:10,54.0
03:12,54.0
03:14,53.0
03:16,56.0
03:18,56.0
03:20,57.0
03:22,55.0
03:24,57.0
03:26,58.0
03:28,53.0
03:30,54.0
03:32,50.0
03:34,52.0
03:36,51.0
03:38,50.0
03:40,49.0
03:42,50.0
03:44,49.0
03:46,51.0
03:48,51.0
03:50,50.0
03:52,50.0
03:54,55.0
03:56,50.0
03:58,48.0
04:00,49.0
04:02,51.0
04:04,50.0
04:06,51.0
04:08,51.0
04:10,51.0
04:12,51.0
04:14,50.0
04:16,49.0
04:18,50.0
04:20,49.0
04:22,50.0
04:24,50.0
04:26,49.0
04:28,49.0
04:30,50.0
04:32,53.0
04:34,50.0
04:36,52.0
04:38,50.0
04:40,52.0
04:42,49.0
04:44,50.0
04:46,48.0
04:48,48.0
04:50,49.0
04:52,47.0
04:54,47.0
04:56,49.0
04:58,50.0
05:00,49.0
05:02,50.0
05:04,50.0
05:06,49.0
05:08,49.0
05:10,49.0
05:12,50.0
05:14,49.0
05:16,50.0
05:18,48.0
05:20,56.0
05:22,46.0
05:24,46.0
05:26,46.0
05:28,46.0
05:30,47.0
05:32,47.0
05:34,46.0
05:36,47.0
05:38,53.0
05:40,51.0
05:42,48.0
05:44,46.0
05:46,47.0
05:48,47.0
05:50,45.0
05:52,46.0
05:54,46.0
05:56,45.0
05:58,46.0
06:00,46.0
06:02,46.0
06:04,47.0
06:06,48.0
06:08,50.0
06:10,47.0
06:12,48.0
06:14,54.0
06:16,48.0
06:18,46.0
06:20,49.0
06:22,46.0
06:24,49.0
06:26,48.0
06:28,48.0
06:30,47.0
06:32,48.0
06:34,49.0
06:36,48.0
06:38,49.0
06:40,49.0
06:42,50.0
06:44,50.0
06:46,51.0
06:48,51.0
06:50,50.0
06:52,49.0
06:54,51.0
06:56,51.0
06:58,51.0
07:00,51.0
07:02,51.0
07:04,51.0
07:06,49.0
07:08,49.0
07:10,49.0
07:12,49.0
07:14,49.0
07:16,49.0
07:18,51.0
07:20,50.0
07:22,51.0
07:24,51.0
07:26,51.0
07:28,50.0
07:30,50.0
07:32,48.0
07:34,46.0
07:36,45.0
07:38,47.0
07:40,48.0
07:42,45.0
07:44,48.0
07:46,45.0
07:48,48.0
07:50,50.0
07:52,53.0
07:54,50.0
07:56,50.0
07:58,51.0
08:00,51.0
08:02,48.0
08:04,48.0
08:06,47.0
08:08,47.0
08:10,49.0
